vehicle_id,trip_id,route_id,latitude,longitude,bearing,speed,timestamp
PDV110809,5838899-22_A_45_2208_16:40-PROJET2025-22-Semaine-20,22,43.6817512512207,7.198977470397949,346.0,0.0,2025-09-02 14:45:02
TCA109468,6368805-09_R_98_0904_16:10-PROJET2025-09-Semaine-35,09,43.66114807128906,7.134044647216797,309.0,0.0,2025-09-02 14:45:02
RLA20,6412111-37_R_99_3701_16:36-SETP2025-37-Semaine-37,37,43.71015548706055,7.265000820159912,166.0,0.0,2025-09-02 14:44:59
RLA342,6402541-32_A_48_3202_16:35-SETP2025-32-Semaine-34,32,43.67866516113281,7.212420463562012,186.0,0.0,2025-09-02 14:45:01
RLA325,6365951-20_R_98_2001_16:40-SETP2025-20-Semaine-42,20,43.68742370605469,7.1813883781433105,222.0,0.0,2025-09-02 14:37:06
RLA151,6424200-16_R_97_1605_16:36-SETP2025-16-Semaine-35,16,43.725406646728516,7.251028060913086,99.0,0.0,2025-09-02 14:45:02
RLA327,6411449-70_A_50_7002_16:30-SETP2025-70-Semaine-35,70,43.70411682128906,7.261955261230469,59.0,0.0,2025-09-02 14:45:02
RLA361,6446576-05_A_99_0509_16:29-SETP2025-05-L-Ma-J-V-38,05,43.714778900146484,7.27185583114624,5.0,0.0,2025-09-02 14:45:02
RLA377,6252452-11_R_97_1101_16:25-SETP2025-11-Semaine-37,11,43.70820617675781,7.256023406982422,357.0,0.0,2025-09-02 14:45:02
RLA606,6355801-18_R_99_1802_16:43-SETP2025-18-Semaine-39,18,43.72525405883789,7.252171993255615,98.0,0.0,2025-09-02 14:45:02
RLA328,6429218-15_R_99_1504_16:16-SETP2025-15-Semaine-11,15,43.696685791015625,7.291048049926758,272.0,0.0,2025-09-02 14:45:02
RLA157,6327200-17_R_99_1702_16:33-SETP2025-17-L-Ma-J-V-35,17,43.683780670166016,7.203124523162842,265.0,0.0,2025-09-02 14:45:02
TCA73970,6428458-61_A_50_6104_16:30-PROJET2025-61-Semaine-24,61,43.686180114746094,7.213780879974365,305.0,0.0,2025-09-02 14:45:02
RLA163,6327141-17_A_50_1703_16:14-SETP2025-17-L-Ma-J-V-35,17,43.69171142578125,7.200552463531494,308.0,0.0,2025-09-02 14:45:02
RLA339,6416010-21_A_50_2104_17:10-SETP2025-21-Semaine-40,21,43.66918182373047,7.210370063781738,48.0,0.0,2025-09-02 14:45:02
TCA115514,6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,43.689945220947266,7.2126545906066895,82.0,0.0,2025-09-02 14:45:02
RLA104,6410641-64_R_99_6402_16:34-SETP2025-64-Semaine-37,64,43.70623779296875,7.247380256652832,219.0,0.0,2025-09-02 14:45:02
TCA106086,4759141-47_A_50_4701_16:15-PROJET2023-47-Semaine-10,47,43.7633056640625,7.18631649017334,32.0,0.0,2025-09-02 14:45:02
TCA73914,6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,43.67692565917969,7.228209018707275,22.0,0.0,2025-09-02 14:45:02
PDV108,6257283-59_A_45_5901_15:14-PROJET2025-59-Semaine-26,59,43.843910217285156,7.196472644805908,15.0,0.0,2025-09-02 14:45:02
SUM1829,6218536-84_A_46_8403_16:20-PROJET2025-84-Semaine-04,84,43.70857620239258,7.322537422180176,67.0,0.0,2025-09-02 14:45:02
TCA74758,6368806-09_R_99_0906_16:25-PROJET2025-09-Semaine-35,09,43.66487121582031,7.152162075042725,255.0,0.0,2025-09-02 14:45:02
RLA311,6355842-18_A_50_1807_16:39-SETP2025-18-Semaine-39,18,43.706050872802734,7.291676044464111,30.0,0.0,2025-09-02 14:45:02
RLA484,6253011-14_R_99_1406_16:40-SETP2025-14-L-Ma-J-V-38,14,43.71454620361328,7.284883499145508,247.0,0.0,2025-09-02 14:45:02
RLA369,6252501-11_A_49_1102_16:22-SETP2025-11-Semaine-37,11,43.71348190307617,7.262838840484619,155.0,0.0,2025-09-02 14:45:02
RLA621,6355841-18_A_50_1801_16:21-SETP2025-18-Semaine-39,18,43.72270584106445,7.292515277862549,290.0,0.0,2025-09-02 14:45:02
